name,total_budget,total_revenue,total_return
Mitsuru Obunai,0.0,0.0,0.0
Mitsutoshi Tanaka,0.0,0.0,0.0
Miwa Nishikawa,0.0,0.0,0.0
Marcos Bernstein,0.0,0.0,0.0
Mizuho Nishikubo,0.0,0.0,0.0
Marco van Geffen,0.0,0.0,0.0
Mladen Đorđević,0.0,0.0,0.0
Mo Ali,0.0,0.0,0.0
Marco Tullio Giordana,0.0,1805884.0,0.0
Mitch Schultz,0.0,0.0,0.0
Mitch Rouse,0.0,0.0,0.0
Minoru Ohara,0.0,0.0,0.0
Mitch Marcus,0.0,0.0,0.0
Marcus Alqueres,0.0,0.0,0.0
Mio Ezaki,0.0,0.0,0.0
Miquel Pujol,0.0,0.0,0.0
Mir-Jean Bou Chaaya,0.0,0.0,0.0
Mira Fornay,0.0,0.0,0.0
Miranda Bowen,0.0,0.0,0.0
Marcos Zurinaga,0.0,0.0,0.0
Miraz Bezar,0.0,0.0,0.0
Mircea Veroiu,0.0,0.0,0.0
Miriam Cañamares,0.0,0.0,0.0
Marcos Siega,0.0,240476.0,0.0
Marcos Prado,0.0,0.0,0.0
Mirjana Karanović,0.0,0.0,0.0
Mirko Locatelli,0.0,0.0,0.0
Marcos Paulo,0.0,0.0,0.0
Miroslav Lekić,0.0,0.0,0.0
Miroslav Momčilović,0.0,0.0,0.0
Mischa Kamp,0.0,0.0,0.0
Misha Votruba,0.0,0.0,0.0
Mitch Dickman,0.0,0.0,0.0
Mitch Hedberg,0.0,0.0,0.0
Mo Ogrodnik,0.0,0.0,0.0
Mo Perkins,0.0,0.0,0.0
Mo Scarpelli,0.0,0.0,0.0
Moacyr Góes,0.0,0.0,0.0
Mojtaba Mirtahmasb,0.0,0.0,0.0
Mollie Miller,0.0,0.0,0.0
Molly Smith,0.0,0.0,0.0
Marco Mak Chi-Sin,0.0,0.0,0.0
Mona Achache,0.0,0.0,0.0
Mona Lerche,0.0,0.0,0.0
Monica Mingo,0.0,0.0,0.0
Monica Stambrini,0.0,0.0,0.0
Monika Mitchell,0.0,0.0,0.0
Monika Treut,0.0,0.0,0.0
Marco Kalantari,0.0,0.0,0.0
Monique Gardenberg,0.0,0.0,0.0
Monroe Mann,0.0,0.0,0.0
Marco Ferreri,0.0,0.0,0.0
Monta Bell,0.0,0.0,0.0
Monteith McCollum,0.0,0.0,0.0
Montgomery Tully,0.0,0.0,0.0
Monthon Arayangkoon,0.0,0.0,0.0
Montxo Armendáriz,0.0,0.0,0.0
Marco Dutra,0.0,0.0,0.0
Monty Banks,0.0,0.0,0.0
Mojtaba Mirtahasebi,0.0,0.0,0.0
Marco Manetti,0.0,0.0,0.0
Marco Martani,0.0,0.0,0.0
Mohammad-Ali Talebi,0.0,0.0,0.0
Mogens Hagedorn,0.0,0.0,0.0
Marco Risi,0.0,0.0,0.0
Mohamed Amin Benamraoui,0.0,0.0,0.0
Marco Pozzi,0.0,0.0,0.0
Mohamed Diab,0.0,0.0,0.0
Mohamed Khan,0.0,0.0,0.0
Mohammad Hossein Mahdavian,0.0,0.0,0.0
Mohammad Rasoulof,0.0,0.0,0.0
Marco Pontecorvo,0.0,0.0,0.0
Mohammed Abou Nasser,0.0,0.0,0.0
Moisés Kaufman,0.0,0.0,0.0
Mohammed Lakhdar-Hamina,0.0,0.0,0.0
Mohammed Naqvi,0.0,0.0,0.0
Marco Petry,0.0,0.0,0.0
Mohana Krishna Indraganti,0.0,0.0,0.0
Mohsen Amiryousefi,0.0,0.0,0.0
Mohsen Makhmalbaf,0.0,37598.0,0.0
Moira Armstrong,0.0,0.0,0.0
Marco Niemeijer,0.0,0.0,0.0
Marco Martins,0.0,0.0,0.0
Minoru Tahara,0.0,0.0,0.0
Minoru Kawasaki,0.0,0.0,0.0
Margarita Manda,0.0,0.0,0.0
Mikel Rueda,0.0,0.0,0.0
Marek Losey,0.0,0.0,0.0
Mikhail Aldashin,0.0,0.0,0.0
Mikhail Botov,0.0,0.0,0.0
Mikhail Grigoryev,0.0,0.0,0.0
Mikhail Kamenetskiy,0.0,0.0,0.0
Mikhail Khleborodov,0.0,0.0,0.0
Mikhail Kozakov,0.0,0.0,0.0
Mikhail Mestetskiy,0.0,0.0,0.0
Mikhail Romm,0.0,0.0,0.0
Mardana M. Mayginnes,0.0,0.0,0.0
Marcus Werner Hed,0.0,0.0,0.0
Mikhail Segal,0.0,0.0,0.0
Mikhail Shapiro,0.0,0.0,0.0
Mikhail Shvejtser,0.0,0.0,0.0
Mikhail Zharov,0.0,0.0,0.0
Mikhaël Hers,0.0,0.0,0.0
Mikheil Chiaureli,0.0,0.0,0.0
Miki Mistrati,0.0,0.0,0.0
Mikio Naruse,0.0,0.0,0.0
Mikkel Munch-Fals,0.0,0.0,0.0
Mikkel Nørgaard,0.0,0.0,0.0
Mikhail Agranovich,0.0,0.0,0.0
Mikel Conrad,0.0,0.0,0.0
Minoru Kanaya,0.0,0.0,0.0
Marek Najbrt,0.0,0.0,0.0
Mike Radford,0.0,0.0,0.0
Mike Ramsdell,0.0,0.0,0.0
Mike Reilly,0.0,0.0,0.0
Mike Robe,0.0,0.0,0.0
Mike Rohl,0.0,0.0,0.0
Margaret Whitton,0.0,0.0,0.0
Mike Rutkowski,0.0,0.0,0.0
Mike Slee,0.0,0.0,0.0
Mike Smith,0.0,0.0,0.0
Margaret Brown,0.0,0.0,0.0
Mike Svayko,0.0,0.0,0.0
Mike Testin,0.0,0.0,0.0
Marek Polgar,0.0,0.0,0.0
Marek Piwowski,0.0,0.0,0.0
Mike Wallis,0.0,0.0,0.0
Mike White,0.0,0.0,0.0
Mike Woolf,0.0,0.0,0.0
Mike Young,0.0,0.0,0.0
Mike de Leon,0.0,0.0,0.0
Marek Piestrak,0.0,0.0,0.0
Marek Nowicki,0.0,0.0,0.0
Mikkel Serup,0.0,0.0,0.0
Mikkel Stolt,0.0,0.0,0.0
Mikki Willis,0.0,0.0,0.0
Mikko Kuparinen,0.0,0.0,0.0
Milton Lage,0.0,0.0,0.0
Milton Menasco,0.0,0.0,0.0
Milton Moses Ginsberg,0.0,0.0,0.0
Marcus H. Rosenmüller,0.0,0.0,0.0
Milčo Mančevski,0.0,763847.0,0.0
Mimi Chakarova,0.0,0.0,0.0
Mimmo Cattarinich,0.0,0.0,0.0
Min Bahadur Bham,0.0,0.0,0.0
Marcus Graves,0.0,0.0,0.0
Min Kyu-dong,0.0,2484095.0,0.0
Min-Ho Cho,0.0,0.0,0.0
Mina Laamo,0.0,0.0,0.0
Mina Shum,0.0,759393.0,0.0
Mina T. Son,0.0,0.0,0.0
Minhal Baig,0.0,0.0,0.0
Marcus DeLeon,0.0,0.0,0.0
Minkyu Lee,0.0,0.0,0.0
Marcus Daborn,0.0,0.0,0.0
Minna Virtanen,0.0,0.0,0.0
Mino Guerrini,0.0,0.0,0.0
Marcus Cole,0.0,0.0,0.0
Milton Katselas,0.0,0.0,0.0
Milton Gray,0.0,0.0,0.0
Miloš Makovec,0.0,0.0,0.0
Marcus Spiegel,0.0,0.0,0.0
Miklós Jancsó,0.0,0.0,0.0
Miklós Lente,0.0,0.0,0.0
Miko Hughes,0.0,0.0,0.0
Mila Turajlic,0.0,0.0,0.0
Milagros Mumenthaler,0.0,0.0,0.0
Milan Cieslar,0.0,0.0,0.0
Milap Zaveri,0.0,0.0,0.0
Miles Brandman,0.0,0.0,0.0
Miles Doleac,0.0,0.0,0.0
Marcus Robbin,0.0,0.0,0.0
Milorad Milinković,0.0,0.0,0.0
Miles Joris-Peyrafitte,0.0,0.0,0.0
Miles Kahn,0.0,0.0,0.0
Marcus Ovnell,0.0,0.0,0.0
Marcus Olsson,0.0,0.0,0.0
Miles Swain,0.0,0.0,0.0
Milind Ukey,0.0,0.0,0.0
Millicent Shelton,0.0,0.0,0.0
Millie Loredo,0.0,0.0,0.0
Marcus Markou,0.0,0.0,0.0
 Dale Trevillion	 ,0.0,0.0,0.0
Rick King,0.0,0.0,0.0
Paul Leni,0.0,0.0,0.0
Tetsu Kimura,0.0,0.0,0.0
Terry Lennon,0.0,0.0,0.0
Terry Leonard,0.0,0.0,0.0
Terry Loane,0.0,0.0,0.0
Terry Marcel,0.0,0.0,0.0
Terry McDonough,0.0,0.0,0.0
Terry McMahon,0.0,0.0,0.0
Terry Miles,0.0,0.0,0.0
Terry Shakespeare,0.0,0.0,0.0
Terry Winsor,0.0,0.0,0.0
Teruo Ishii,0.0,0.0,0.0
Teruyoshi Uchimura,0.0,0.0,0.0
Tessa Blake,0.0,0.0,0.0
Tessa Schram,0.0,0.0,0.0
Tetsuo Imazawa,0.0,0.0,0.0
Terry Klassen,0.0,0.0,0.0
Tetsuo Shinohara,0.0,0.0,0.0
Tetsuro Amino,0.0,0.0,0.0
Tetsuro Animo,0.0,0.0,0.0
Tetsuro Araki,0.0,0.0,0.0
Tetsuro Takeuchi,0.0,0.0,0.0
Tetsuya Nakashima,0.0,0.0,0.0
Tetsuya Nomura,0.0,0.0,0.0
Tetsuya Watanabe,0.0,0.0,0.0
Teuvo Tulio,0.0,0.0,0.0
Tewfik Saleh,0.0,0.0,0.0
Tex Avery,0.0,0.0,0.0
Thaddaeus Scheel,0.0,0.0,0.0
Thaddeus D. Matula,0.0,0.0,0.0
Terry L. Noss,0.0,100202.0,0.0
Terry Kinney,0.0,0.0,0.0
Teddy Robin Kwan,0.0,0.0,0.0
Tensai Okamura,0.0,0.0,0.0
Teddy Soeriaatmadja,0.0,0.0,0.0
Tedi Sarafian,0.0,0.0,0.0
Teekayu Thamnitayakul,0.0,0.0,0.0
Teemu Nikki,0.0,0.0,0.0
Teiji Ito,0.0,0.0,0.0
Teinosuke Kinugasa,0.0,0.0,0.0
Teller,0.0,0.0,0.0
Temur Babluani,0.0,0.0,0.0
Temístocles López,0.0,0.0,0.0
Ten Shimoyama,0.0,0.0,0.0
Tengiz Abuladze,0.0,215496.0,0.0
Tenny Wright,0.0,0.0,0.0
Tennyson Bardwell,0.0,0.0,0.0
Tenzing Sonam,0.0,0.0,0.0
Terry Jastrow,0.0,0.0,0.0
Teodor Vulfovich,0.0,0.0,0.0
Teodoro Maniaci,0.0,0.0,0.0
Terence H. Winkless,0.0,0.0,0.0
Terence Hill,0.0,0.0,0.0
Terence Nance,0.0,0.0,0.0
Tero Molin,0.0,0.0,0.0
Terra Shin,0.0,0.0,0.0
Terracino,0.0,0.0,0.0
Terrence Martin,0.0,0.0,0.0
Terry Benedict,0.0,0.0,0.0
Terry Carr,0.0,0.0,0.0
Terry Dougas,0.0,0.0,0.0
Terry Hughes,0.0,0.0,0.0
Thairon Mendes,0.0,0.0,0.0
Thanadol Nuansut,0.0,0.0,0.0
Thanakorn Pongsuwan,0.0,0.0,0.0
Thomas Cappelen Malling,0.0,21660.0,0.0
Thom Zimny,0.0,0.0,0.0
Thomas Arslan,0.0,0.0,0.0
Thomas Balmès,0.0,0.0,0.0
Thomas Bangalter,0.0,0.0,0.0
Thomas Beatty,0.0,0.0,0.0
Thomas Beecher,0.0,0.0,0.0
Thomas Bidegain,0.0,0.0,0.0
Thomas Bohn,0.0,0.0,0.0
Thomas Borch Nielsen,0.0,0.0,0.0
Thomas Bornot,0.0,0.0,0.0
Thomas Bradford,0.0,0.0,0.0
Thomas C. Grane,0.0,0.0,0.0
Thomas Cailley,0.0,23598.0,0.0
Thomas Carr,0.0,0.0,0.0
Thanasis Papathanasiou,0.0,0.0,0.0
Thomas Clay,0.0,0.0,0.0
Thomas Dekker,0.0,0.0,0.0
Thomas Della Bella,0.0,0.0,0.0
Thomas Doran,0.0,0.0,0.0
Thomas Durchschlag,0.0,0.0,0.0
Thomas Edward Seymour,0.0,0.0,0.0
Thomas Engel,0.0,0.0,0.0
Thomas Farone,0.0,0.0,0.0
Thomas Frickel,0.0,0.0,0.0
Thomas G. Miller,0.0,0.0,0.0
Thomas González Pérez,0.0,0.0,0.0
Thomas Grube,0.0,0.0,0.0
Thomas Guard,0.0,41624046.0,0.0
Thom Lu,0.0,0.0,0.0
Thom Fitzgerald,0.0,0.0,0.0
Thom Best,0.0,0.0,0.0
Thom Andersen,0.0,0.0,0.0
Thanasis Vengos,0.0,0.0,0.0
The Yes Men,0.0,0.0,0.0
Thea Matland,0.0,0.0,0.0
Theo Angelopoulos,0.0,0.0,0.0
Theo Avgerinos,0.0,0.0,0.0
Theo Love,0.0,0.0,0.0
Theo Papadoulakis,0.0,0.0,0.0
Theodor Kotulla,0.0,0.0,0.0
Theodore Gershuny,0.0,0.0,0.0
Theodore J. Flicker,0.0,0.0,0.0
Theodore Reed,0.0,0.0,0.0
Theodore Thomas,0.0,0.0,0.0
Theodore Ushev,0.0,0.0,0.0
Theresa Connelly,0.0,0.0,0.0
Theresa Cullen,0.0,0.0,0.0
Thet Sambath,0.0,0.0,0.0
Thibaut de Longeville,0.0,0.0,0.0
Thierno Faty Sow,0.0,0.0,0.0
Thierry Binisti,0.0,0.0,0.0
Thierry Marchand,0.0,0.0,0.0
Thierry Notz,0.0,858591.0,0.0
Thierry Poiraud,0.0,0.0,0.0
Thierry Ragobert,0.0,0.0,0.0
Thierry Zéno,0.0,0.0,0.0
Thilo Rothkirch,0.0,0.0,0.0
Thodoris Atheridis,0.0,0.0,0.0
Thodoros Maragos,0.0,0.0,0.0
Teddy Smith,0.0,0.0,0.0
Teddy Newton,0.0,0.0,0.0
Thomas Honickel,0.0,0.0,0.0
Takeshi Fukunaga,0.0,0.0,0.0
Takahiro Omori,0.0,0.0,0.0
Takahisa Zeze,0.0,0.0,0.0
Takanori Tsujimoto,0.0,0.0,0.0
Takashi Ishii,0.0,0.0,0.0
Takashi Ito,0.0,0.0,0.0
Takashi Masunaga,0.0,0.0,0.0
Takashi Minamoto,0.0,0.0,0.0
Takashi Murakami,0.0,0.0,0.0
Takashi Nakamura,0.0,0.0,0.0
Takashi Nomura,0.0,0.0,0.0
Takehiko Shinjō,0.0,0.0,0.0
Takena Nagao,0.0,0.0,0.0
Takeo Nakamura,0.0,0.0,0.0
Takeshi Kobayashi,0.0,0.0,0.0
Takahiro Miki,0.0,0.0,0.0
Takeshi Mori,0.0,0.0,0.0
Takeshi Nozue,0.0,269980.0,0.0
Takuji Kitamura,0.0,0.0,0.0
Takumi Furukawa,0.0,0.0,0.0
Takuya Fukushima,0.0,0.0,0.0
Takuya Nomura,0.0,0.0,0.0
Takuya Sato,0.0,0.0,0.0
Tal Goldberg,0.0,0.0,0.0
Tal Granit,0.0,0.0,0.0
Talal Derki,0.0,0.0,0.0
Talia Lugacy,0.0,0.0,0.0
Talmage Cooley,0.0,0.0,0.0
Talya Lavie,0.0,0.0,0.0
Takahiro Miura,0.0,0.0,0.0
Takahiro Imamura,0.0,862.0,0.0
Teddy Mattera,0.0,0.0,0.0
Tab Murphy,0.0,0.0,0.0
Sławomir Fabicki,0.0,0.0,0.0
T. Fikret Uçak,0.0,0.0,0.0
T. Hayes Hunter,0.0,0.0,0.0
T. J. Scott,0.0,0.0,0.0
T. Michael Conway,0.0,0.0,0.0
T.C. Christensen,0.0,0.0,0.0
T.C. Johnstone,0.0,0.0,0.0
T.J. Amato,0.0,0.0,0.0
T.J. Martin,0.0,0.0,0.0
T.J. Scott,0.0,0.0,0.0
T.J. Särkkä,0.0,0.0,0.0
T.L.P. Swicegood,0.0,0.0,0.0
Ta Huang,0.0,0.0,0.0
Tad Stones,0.0,0.0,0.0
Takaaki Hirao,0.0,0.0,0.0
Tadashi Sawashima,0.0,0.0,0.0
Tadeusz Chmielewski,0.0,0.0,0.0
Tadeusz Konwicki,0.0,0.0,0.0
Taedong Park,0.0,0.0,0.0
Tage Danielsson,0.0,0.0,0.0
Taggart Siegel,0.0,0.0,0.0
Tahmineh Milani,0.0,0.0,0.0
Tai Katô,0.0,0.0,0.0
Taiji Yabushita,0.0,0.0,0.0
Tair Mamedov,0.0,0.0,0.0
Taisuke  Kawamura,0.0,0.0,0.0
Taisuke Kawamura,0.0,0.0,0.0
Tak-Sam Leong,0.0,0.0,0.0
Tamar Simon Hoffs,0.0,0.0,0.0
Tamar van den Dop,0.0,0.0,0.0
Tamara Hernandez,0.0,2303.0,0.0
Tawnia McKiernan,0.0,0.0,0.0
Tatiana von Furstenberg,0.0,0.0,0.0
Tatsumi Kumashiro,0.0,0.0,0.0
Tatsuo Satō,0.0,0.0,0.0
Tatsushi Ohmori,0.0,0.0,0.0
Tatsuya Ishihara,0.0,0.0,0.0
Tatsuya Mori,0.0,0.0,0.0
Tatsuya Nagamine,0.0,0.0,0.0
Tatsuya Oishi,0.0,0.0,0.0
Tatsuyuki Nagai,0.0,0.0,0.0
Tatsuyuki Tanaka,0.0,0.0,0.0
Tatyana Lioznova,0.0,0.0,0.0
Tatyana Lukashevich,0.0,0.0,0.0
Taweewat Wantha,0.0,0.0,0.0
Taylor Wong,0.0,0.0,0.0
Tamara Olson,0.0,0.0,0.0
Tchavdar Georgiev,0.0,0.0,0.0
Teach Grant,0.0,0.0,0.0
Tearepa Kahi,0.0,0.0,0.0
Ted Bafaloukos,0.0,0.0,0.0
Ted Balaker,0.0,0.0,0.0
Ted Bourne,0.0,0.0,0.0
Ted Braun,0.0,0.0,0.0
Ted Geoghegan,0.0,0.0,0.0
Ted Kneeland,0.0,0.0,0.0
Ted Newsom,0.0,0.0,0.0
Ted Nicolaou,0.0,0.0,0.0
Ted Tetzlaff,0.0,0.0,0.0
Ted Wilde,0.0,0.0,0.0
Tatiana Brandrup,0.0,0.0,0.0
Tatia Rosenthal,0.0,0.0,0.0
Tatia Pilieva,0.0,0.0,0.0
Tate Young,0.0,0.0,0.0
Tamás Keményffy,0.0,0.0,0.0
Tana Schémbori,0.0,0.0,0.0
Taner Gündöner,0.0,0.0,0.0
Tania Lamarca,0.0,0.0,0.0
Tanit Jitnukul,0.0,0.0,0.0
Tanner Beard,0.0,0.0,0.0
Tanuja Chandra,0.0,0.0,0.0
Tanveer Khan,0.0,0.0,0.0
Tanwarin Sukkhapisit,0.0,0.0,0.0
Tanya Hamilton,0.0,0.0,0.0
Tanya Rosenberg,0.0,0.0,0.0
Tanya Wexler,0.0,9504139.0,0.0
Tao Lin,0.0,0.0,0.0
Tao Ruspoli,0.0,0.0,0.0
Tapan Sinha,0.0,0.0,0.0
Tapio Suominen,0.0,0.0,0.0
Tara Anaïse,0.0,0.0,0.0
Tara Miele,0.0,0.0,0.0
Tara Wood,0.0,0.0,0.0
Tareque Masud,0.0,0.0,0.0
Tariq Tapa,0.0,0.0,0.0
Taron Lexton,0.0,0.0,0.0
Taru Mäkelä,0.0,0.0,0.0
Taruto Fuyama,0.0,0.0,0.0
Tarzan Nasser,0.0,0.0,0.0
Tarô Ohtani,0.0,9833553.0,0.0
Tassos Boulmetis,0.0,0.0,0.0
Thomas H. Ince,0.0,0.0,0.0
Thomas Ikimi,0.0,0.0,0.0
Søren Green,0.0,0.0,0.0
Tom Boutross,0.0,0.0,0.0
Todd Waterman,0.0,0.0,0.0
Todd Wilderman,0.0,0.0,0.0
Todd Williams,0.0,0.0,0.0
Todor Chapkanov,0.0,0.0,0.0
Toe Yuen,0.0,0.0,0.0
Tokuzô Tanaka,0.0,0.0,0.0
Tol,0.0,0.0,0.0
Tolga Karaçelik,0.0,0.0,0.0
Tolga Örnek,0.0,0.0,0.0
Tom Bancroft,0.0,0.0,0.0
Tom Barrow,0.0,0.0,0.0
Tom Berninger,0.0,137460.0,0.0
Tom Bery,0.0,0.0,0.0
Tom Brown,0.0,0.0,0.0
Todd Rohal,0.0,7171.0,0.0
Tom Browne,0.0,0.0,0.0
Tom Cairns,0.0,0.0,0.0
Tom Caltabiano,0.0,2203.0,0.0
Tom Clegg,0.0,0.0,0.0
Tom Daley,0.0,0.0,0.0
Tom DeCerchio,0.0,532654.0,0.0
Tom DeNucci,0.0,0.0,0.0
Tom DeSimone,0.0,2510433.0,0.0
Tom Dolby,0.0,0.0,0.0
Tom Donahue,0.0,0.0,0.0
Tom Elkins,0.0,0.0,0.0
Tom Ellery,0.0,0.0,0.0
Tom Fernández,0.0,2483130.0,0.0
Todd Verow,0.0,0.0,0.0
Todd Portugal,0.0,0.0,0.0
Tizuka Yamasaki,0.0,0.0,0.0
Tod Lending,0.0,0.0,0.0
Toa Stappard,0.0,0.0,0.0
Tobi Baumann,0.0,0.0,0.0
Tobias Lindholm,0.0,1113277.0,0.0
Tobias Lindner,0.0,0.0,0.0
Tobias Nölle,0.0,0.0,0.0
Tobias Tobbell,0.0,0.0,0.0
Tobias Wiemann,0.0,0.0,0.0
Toby Amies,0.0,0.0,0.0
Toby Bluth,0.0,0.0,0.0
Toby Haynes,0.0,0.0,0.0
Toby Keeler,0.0,0.0,0.0
Toby Shelton,0.0,0.0,0.0
Tod Harrison Williams,0.0,0.0,0.0
Todd Ahlberg,0.0,0.0,0.0
Todd Newman,0.0,0.0,0.0
Todd Alcott,0.0,0.0,0.0
Todd Berger,0.0,0.0,0.0
Todd Burrows,0.0,0.0,0.0
Todd Douglas Miller,0.0,0.0,0.0
Todd E. Freeman,0.0,0.0,0.0
Todd Freeman,0.0,0.0,0.0
Todd Grimes,0.0,0.0,0.0
Todd Kellstein,0.0,0.0,0.0
Todd Kessler,0.0,0.0,0.0
Todd Komarnicki,0.0,0.0,0.0
Todd Levin,0.0,0.0,0.0
Todd Louiso,0.0,0.0,0.0
Todd McCarthy,0.0,0.0,0.0
Tom Geens,0.0,0.0,0.0
Tom Gerhardt,0.0,0.0,0.0
Tom Getty,0.0,0.0,0.0
Tom Williams,0.0,0.0,0.0
Tom Schulman,0.0,0.0,0.0
Tom Shankland,0.0,0.0,0.0
Tom Shkolnik,0.0,0.0,0.0
Tom Shoval,0.0,0.0,0.0
Tom Sommerlatte,0.0,0.0,0.0
Tom Stern,0.0,0.0,0.0
Tom Stoppard,0.0,0.0,0.0
Tom Stout,0.0,0.0,0.0
Tom Thurman,0.0,0.0,0.0
Tom Toelle,0.0,0.0,0.0
Tom Van Avermaet,0.0,0.0,0.0
Tom Waller,0.0,0.0,0.0
Tom Whitus,0.0,0.0,0.0
Tomas Leach,0.0,0.0,0.0
Tom Gianas,0.0,157768.0,0.0
Tomas Villum Jensen,0.0,0.0,0.0
Tomasz Konecki,0.0,0.0,0.0
Tomasz Sliwinski,0.0,0.0,0.0
Tomasz Thomson,0.0,0.0,0.0
Tomasz Wasilewski,0.0,0.0,0.0
Tomasz Wiszniewski,0.0,0.0,0.0
Tomasz Zygadło,0.0,0.0,0.0
Tomek Baginski,0.0,0.0,0.0
Tomm Coker,0.0,0.0,0.0
Tomm Jacobsen,0.0,0.0,0.0
Tomm Moore,0.0,857522.0,0.0
Tommi Lepola,0.0,0.0,0.0
Tommy Avallone,0.0,0.0,0.0
Tom Schiller,0.0,0.0,0.0
Tom Ropelewski,0.0,0.0,0.0
Tom Roberts,0.0,0.0,0.0
Tom Rickman,0.0,1142944.0,0.0
Tom Gilroy,0.0,0.0,0.0
Tom Gliserman,0.0,0.0,0.0
Tom Graeff,0.0,0.0,0.0
Tom Green,0.0,0.0,0.0
Tom Gustafson,0.0,119563.0,0.0
Tom Hall,0.0,0.0,0.0
Tom Haneke,0.0,269823.0,0.0
Tom Hanson,0.0,0.0,0.0
Tom Hines,0.0,0.0,0.0
Tom Hunsinger,0.0,0.0,0.0
Tom Jenkinson,0.0,0.0,0.0
Tom Kingsley,0.0,0.0,0.0
Tom Kuntz,0.0,0.0,0.0
Tom Large,0.0,0.0,0.0
Tom Lin,0.0,0.0,0.0
Tom Logan,0.0,0.0,0.0
Tom McGowan,0.0,0.0,0.0
Tom Moore,0.0,442000.0,0.0
Tom Morris,0.0,0.0,0.0
Tom Noonan,0.0,0.0,0.0
Tom O'Brien,0.0,0.0,0.0
Tom O'Horgan,0.0,0.0,0.0
Tom Owens,0.0,0.0,0.0
Tom Piozet,0.0,0.0,0.0
Tom Provost,0.0,0.0,0.0
Tom Raycove,0.0,0.0,0.0
Tom Rice,0.0,0.0,0.0
Tizza Covi,0.0,0.0,0.0
Tito Davison,0.0,0.0,0.0
Thomas Imbach,0.0,0.0,0.0
Tiago Guedes,0.0,0.0,0.0
Thomas Villum Jensen,0.0,0.0,0.0
Thomas Vincent,0.0,0.0,0.0
Thomas Wirthensohn,0.0,0.0,0.0
Thomas Zellen,0.0,0.0,0.0
Thor Heyerdahl,0.0,0.0,0.0
Thorbjørn Christoffersen,0.0,0.0,0.0
Thordur Jonsson,0.0,0.0,0.0
Thornton Freeland,0.0,0.0,0.0
Thorold Dickinson,0.0,0.0,0.0
Thorsten Schütte,0.0,0.0,0.0
Thymaya Payne,0.0,0.0,0.0
Tia Brelis,0.0,0.0,0.0
Tia Lessin,0.0,0.0,0.0
Tiago Nunes,0.0,0.0,0.0
Thomas Torrey,0.0,0.0,0.0
Tian Zhuangzhuang,0.0,0.0,0.0
Tien-yu Fu,0.0,0.0,0.0
Tiffanie DeBartolo,0.0,24.0,0.0
Tiffany Hsiung,0.0,0.0,0.0
Tig Notaro,0.0,0.0,0.0
Tigmanshu Dhulia,0.0,0.0,0.0
Tiina Lymi,0.0,0.0,0.0
Tikhon Kornev,0.0,0.0,0.0
Till Franzen,0.0,0.0,0.0
Till Kleinert,0.0,0.0,0.0
Till Schauder,0.0,0.0,0.0
Tiller Russell,0.0,0.0,0.0
Tim Allen,0.0,88335.0,0.0
Thomas Verrette,0.0,0.0,0.0
Thomas Torelli,0.0,0.0,0.0
Tine Thomasen,0.0,0.0,0.0
Thomas Lilti,0.0,0.0,0.0
Thomas J. Schmidt,0.0,0.0,0.0
Thomas J. Tobin,0.0,0.0,0.0
Thomas Jackson,0.0,0.0,0.0
Thomas Jahn,0.0,0.0,0.0
Thomas Jane,0.0,0.0,0.0
Thomas Jason Davis,0.0,0.0,0.0
Thomas Johnson,0.0,0.0,0.0
Thomas K. Avildsen,0.0,21134374.0,0.0
Thomas Kail,0.0,0.0,0.0
Thomas Kercmar,0.0,0.0,0.0
Thomas Kruithof,0.0,0.0,0.0
Thomas L. Carter,0.0,0.0,0.0
Thomas Lemaille,0.0,0.0,0.0
Thomas M. Gofton,0.0,0.0,0.0
Thomas Stuber,0.0,0.0,0.0
Thomas Michael Donnelly,0.0,0.0,0.0
Thomas Mignone,0.0,0.0,0.0
Thomas Newman,0.0,0.0,0.0
Thomas Ngijol,0.0,0.0,0.0
Thomas Q. Napper,0.0,0.0,0.0
Thomas Reichman,0.0,0.0,0.0
Thomas Riedelsheimer,0.0,0.0,0.0
Thomas Roth,0.0,0.0,0.0
Thomas Russell,0.0,0.0,0.0
Thomas Ryberger,0.0,0.0,0.0
Thomas S. Alderman,0.0,0.0,0.0
Thomas S. Hammock,0.0,0.0,0.0
Thomas Sorriaux,0.0,0.0,0.0
Tim B. Toidze,0.0,0.0,0.0
Tim Brown,0.0,0.0,0.0
Tim Burstall,0.0,88000.0,0.0
Timothy Greenfield-Sanders,0.0,0.0,0.0
Tim Skousen,0.0,0.0,0.0
Tim Sutton,0.0,0.0,0.0
Tim Usborne,0.0,0.0,0.0
Tim Webb,0.0,0.0,0.0
Tim Whelan,0.0,0.0,0.0
Tim Whitby,0.0,0.0,0.0
Tim Wolochatiuk,0.0,0.0,0.0
Timo Peltokangas,0.0,0.0,0.0
Timo Tjahjanto,0.0,43493.0,0.0
Timo von Gunten,0.0,0.0,0.0
Timon Birkhofer,0.0,0.0,0.0
Timothy Armstrong,0.0,120680.0,0.0
Timothy Carey,0.0,0.0,0.0
Timothy Hutton,0.0,33556.0,0.0
Tim Coleman,0.0,0.0,0.0
Timothy James Kane,0.0,0.0,0.0
Timothy Johnson,0.0,0.0,0.0
Timothy Kendall,0.0,0.0,0.0
Timothy L. Anderson,0.0,0.0,0.0
Timothy Linh Bui,0.0,0.0,0.0
Timothy Marrinan,0.0,0.0,0.0
